Rank,Title,Rating,Image_URL,Episodes,Dates,URL
353,Digimon Adventure: Last Evolution Kizuna,8.17,https://cdn.myanimelist.net/r/50x70/images/anime/1654/104884.jpg?s=a13b0c47da7d79620271e3cd7c9bcf27,Movie (1 eps),Feb 2020 - Feb 2020,https://myanimelist.net/anime/38088/Digimon_Adventure__Last_Evolution_Kizuna
354,Hinamatsuri (TV),8.17,https://cdn.myanimelist.net/r/50x70/images/anime/1580/93526.jpg?s=c06205bfcf0edd59a8f98ed91617c31d,TV (12 eps),Apr 2018 - Jun 2018,https://myanimelist.net/anime/36296/Hinamatsuri_TV
355,K-On!!,8.17,https://cdn.myanimelist.net/r/50x70/images/anime/12/76121.jpg?s=0b734a44ed13694c2396e1eb8260e0bf,TV (26 eps),Apr 2010 - Sep 2010,https://myanimelist.net/anime/7791/K-On
356,Kyoukai no Kanata Movie 2: I'll Be Here - Mirai-hen,8.17,https://cdn.myanimelist.net/r/50x70/images/anime/9/72614.jpg?s=530f4c60f11d7073651080d64cc46fa0,Movie (1 eps),Apr 2015 - Apr 2015,https://myanimelist.net/anime/28675/Kyoukai_no_Kanata_Movie_2__Ill_Be_Here_-_Mirai-hen
357,Major: Message,8.17,https://cdn.myanimelist.net/r/50x70/images/anime/11/75219.jpg?s=f6a85aa6849a900d3f6d7266341e22bb,OVA (1 eps),Dec 2010 - Dec 2010,https://myanimelist.net/anime/9890/Major__Message
358,Noragami Aragoto,8.17,https://cdn.myanimelist.net/r/50x70/images/anime/1689/94850.jpg?s=fab6fe8f945df387aa69be2dc6c48870,TV (13 eps),Oct 2015 - Dec 2015,https://myanimelist.net/anime/30503/Noragami_Aragoto
359,Ouran Koukou Host Club,8.17,https://cdn.myanimelist.net/r/50x70/images/anime/2/71992.jpg?s=83447b9f62a31c405dd9cdb456fa394e,TV (26 eps),Apr 2006 - Sep 2006,https://myanimelist.net/anime/853/Ouran_Koukou_Host_Club
360,Working!!!: Lord of the Takanashi,8.17,https://cdn.myanimelist.net/r/50x70/images/anime/10/79375.jpg?s=b6451b63f1162d921bec3de79555eace,Special (1 eps),Mar 2016 - Mar 2016,https://myanimelist.net/anime/31715/Working__Lord_of_the_Takanashi
361,Nisemonogatari,8.16,https://cdn.myanimelist.net/r/50x70/images/anime/1044/103654.jpg?s=9fb0dbe56bcab572f3b019e51a2f3c60,TV (11 eps),Jan 2012 - Mar 2012,https://myanimelist.net/anime/11597/Nisemonogatari
362,One Piece Film: Z,8.16,https://cdn.myanimelist.net/r/50x70/images/anime/6/44297.jpg?s=ab00c4fc2882d3bb72c1985ada0af886,Movie (1 eps),Dec 2012 - Dec 2012,https://myanimelist.net/anime/12859/One_Piece_Film__Z
363,Ramayana: The Legend of Prince Rama,8.16,https://cdn.myanimelist.net/r/50x70/images/anime/1070/104671.jpg?s=8b5c8eb173268715c7beded9381ce875,Movie (1 eps),Mar 1992 - Mar 1992,https://myanimelist.net/anime/4921/Ramayana__The_Legend_of_Prince_Rama
364,Tengen Toppa Gurren Lagann Movie 1: Gurren-hen,8.16,https://cdn.myanimelist.net/r/50x70/images/anime/1270/115752.jpg?s=5ef68e39a611647ed3e6f38448a039b5,Movie (1 eps),Sep 2008 - Sep 2008,https://myanimelist.net/anime/4107/Tengen_Toppa_Gurren_Lagann_Movie_1__Gurren-hen
365,Akira,8.16,https://cdn.myanimelist.net/r/50x70/images/anime/1408/114012.jpg?s=ffb91794075065fa1a60a5e1ed84a09e,Movie (1 eps),Jul 1988 - Jul 1988,https://myanimelist.net/anime/47/Akira
366,Detective Conan,8.16,https://cdn.myanimelist.net/r/50x70/images/anime/7/75199.jpg?s=529dd40c117676c23a713a83ffc0a87f,TV (? eps),Jan 1996 -,https://myanimelist.net/anime/235/Detective_Conan
367,Gankutsuou,8.16,https://cdn.myanimelist.net/r/50x70/images/anime/10/2235.jpg?s=447862e3f54cb465ab200a7800094a22,TV (24 eps),Oct 2004 - Mar 2005,https://myanimelist.net/anime/239/Gankutsuou
368,Given Movie,8.16,https://cdn.myanimelist.net/r/50x70/images/anime/1648/111422.jpg?s=00a3bf59c82740d266a77ac58a1b29e1,Movie (1 eps),Aug 2020 - Aug 2020,https://myanimelist.net/anime/40421/Given_Movie
369,Kaguya-sama wa Kokurasetai: Ultra Romantic Teaser PV - Ishigami Yuu wa Kataritai,8.16,https://cdn.myanimelist.net/r/50x70/images/anime/1265/119435.jpg?s=88c11eafe4e3b3bbc07350852cb44320,Special (1 eps),Oct 2021 - Oct 2021,https://myanimelist.net/anime/50325/Kaguya-sama_wa_Kokurasetai__Ultra_Romantic_Teaser_PV_-_Ishigami_Yuu_wa_Kataritai
370,Cardcaptor Sakura,8.15,https://cdn.myanimelist.net/r/50x70/images/anime/8/60781.jpg?s=ceceafe46ce85611604b1b0e5d2d7dad,TV (70 eps),Apr 1998 - Mar 2000,https://myanimelist.net/anime/232/Cardcaptor_Sakura
371,Dragon Ball Z,8.15,https://cdn.myanimelist.net/r/50x70/images/anime/1607/117271.jpg?s=3fd6cf266a2582e090b4b56a4ccea846,TV (291 eps),Apr 1989 - Jan 1996,https://myanimelist.net/anime/813/Dragon_Ball_Z
372,Eizouken ni wa Te wo Dasu na!,8.15,https://cdn.myanimelist.net/r/50x70/images/anime/1680/110451.jpg?s=b46cc39fd7b6c384e672dbc12c8b464b,TV (12 eps),Jan 2020 - Mar 2020,https://myanimelist.net/anime/39792/Eizouken_ni_wa_Te_wo_Dasu_na
373,Given: Uragawa no Sonzai,8.15,https://cdn.myanimelist.net/r/50x70/images/anime/1031/115154.jpg?s=f9c8695dff0c5c918932d400ce76827b,OVA (1 eps),Dec 2021 - Dec 2021,https://myanimelist.net/anime/49053/Given__Uragawa_no_Sonzai
374,Haikyuu!! Movie 4: Concept no Tatakai,8.15,https://cdn.myanimelist.net/r/50x70/images/anime/3/86346.jpg?s=44cdd8dabac29cb10857b7aea250deaf,Movie (1 eps),Sep 2017 - Sep 2017,https://myanimelist.net/anime/35111/Haikyuu_Movie_4__Concept_no_Tatakai
375,Kaiba,8.15,https://cdn.myanimelist.net/r/50x70/images/anime/7/13193.jpg?s=d906e5574c1aebd02d48d3fe30073a70,TV (12 eps),Apr 2008 - Jul 2008,https://myanimelist.net/anime/3701/Kaiba
376,Katekyo Hitman Reborn!,8.15,https://cdn.myanimelist.net/r/50x70/images/anime/13/80000.jpg?s=b52850d927668c7331d1d0807e20a886,TV (203 eps),Oct 2006 - Sep 2010,https://myanimelist.net/anime/1604/Katekyo_Hitman_Reborn
377,Lupin III: Cagliostro no Shiro,8.15,https://cdn.myanimelist.net/r/50x70/images/anime/5/26182.jpg?s=668792062ba78b90a582b6b7d80ead61,Movie (1 eps),Dec 1979 - Dec 1979,https://myanimelist.net/anime/1430/Lupin_III__Cagliostro_no_Shiro
378,Lupin III: Part 5,8.15,https://cdn.myanimelist.net/r/50x70/images/anime/1235/91028.jpg?s=7f5ba5d82e2cc03d4ea26e6a6bc498b3,TV (24 eps),Apr 2018 - Sep 2018,https://myanimelist.net/anime/35857/Lupin_III__Part_5
379,Nodame Cantabile: Paris-hen,8.15,https://cdn.myanimelist.net/r/50x70/images/anime/4/11918.jpg?s=cab2acd88a6b535646895d7224eac860,TV (11 eps),Oct 2008 - Dec 2008,https://myanimelist.net/anime/4477/Nodame_Cantabile__Paris-hen
380,Seirei no Moribito,8.15,https://cdn.myanimelist.net/r/50x70/images/anime/4/50337.jpg?s=28b92b1f8b65ee90d31b996390e7b1a7,TV (26 eps),Apr 2007 - Sep 2007,https://myanimelist.net/anime/1827/Seirei_no_Moribito
381,Toki wo Kakeru Shoujo,8.14,https://cdn.myanimelist.net/r/50x70/images/anime/1/2432.jpg?s=6c3f5019a71d693be414555453678898,Movie (1 eps),Jul 2006 - Jul 2006,https://myanimelist.net/anime/2236/Toki_wo_Kakeru_Shoujo
382,Tonikaku Kawaii: SNS,8.14,https://cdn.myanimelist.net/r/50x70/images/anime/1773/116805.jpg?s=028317babe0d560a4c3a6718dda93cce,OVA (1 eps),Aug 2021 - Aug 2021,https://myanimelist.net/anime/44931/Tonikaku_Kawaii__SNS
383,5-toubun no Hanayome ∬,8.14,https://cdn.myanimelist.net/r/50x70/images/anime/1775/109514.jpg?s=7223653b9c57b539ca603e6881f0b9af,TV (12 eps),Jan 2021 - Mar 2021,https://myanimelist.net/anime/39783/5-toubun_no_Hanayome_∬
384,IDOLiSH7: Second Beat!,8.14,https://cdn.myanimelist.net/r/50x70/images/anime/1962/106361.jpg?s=72c260376006e892ba8e59e478be336d,TV (15 eps),Apr 2020 - Dec 2020,https://myanimelist.net/anime/37962/IDOLiSH7__Second_Beat
385,Initial D Fourth Stage,8.14,https://cdn.myanimelist.net/r/50x70/images/anime/9/10521.jpg?s=2bfa64d06f76aa72319561bc10b35cde,TV (24 eps),Apr 2004 - Feb 2006,https://myanimelist.net/anime/18/Initial_D_Fourth_Stage
386,Initial D Second Stage,8.14,https://cdn.myanimelist.net/r/50x70/images/anime/8/12750.jpg?s=55b2c5262b6a77eef69ad19f72082f15,TV (13 eps),Oct 1999 - Jan 2000,https://myanimelist.net/anime/186/Initial_D_Second_Stage
387,Interstella5555: The 5tory of The 5ecret 5tar 5ystem,8.14,https://cdn.myanimelist.net/r/50x70/images/anime/5/82786.jpg?s=cdb6197ce1ba4e20d689af114c50397e,Music (1 eps),Dec 2003 - Dec 2003,https://myanimelist.net/anime/731/Interstella5555__The_5tory_of_The_5ecret_5tar_5ystem
388,Kamisama Hajimemashita: Kamisama  Shiawase ni Naru,8.14,https://cdn.myanimelist.net/r/50x70/images/anime/4/83437.jpg?s=9d36890f67dc9bc013fc89020595fc07,OVA (1 eps),Dec 2016 - Dec 2016,https://myanimelist.net/anime/33323/Kamisama_Hajimemashita__Kamisama_Shiawase_ni_Naru
389,Made in Abyss Movie 1: Tabidachi no Yoake,8.14,https://cdn.myanimelist.net/r/50x70/images/anime/1173/95167.jpg?s=42b786dbdea9a3b1f45e38ce995c5025,Movie (1 eps),Jan 2019 - Jan 2019,https://myanimelist.net/anime/37514/Made_in_Abyss_Movie_1__Tabidachi_no_Yoake
390,Mahou Shoujo Lyrical Nanoha: The Movie 2nd A's,8.14,https://cdn.myanimelist.net/r/50x70/images/anime/1511/94432.jpg?s=c84995b4bab7426ba200f7cea33ede8f,Movie (1 eps),Jul 2012 - Jul 2012,https://myanimelist.net/anime/10153/Mahou_Shoujo_Lyrical_Nanoha__The_Movie_2nd_As
391,Chuunibyou demo Koi ga Shitai! Movie: Take On Me,8.13,https://cdn.myanimelist.net/r/50x70/images/anime/2/89974.jpg?s=6cff2c8571f4d491f078db495d5ac9ac,Movie (1 eps),Jan 2018 - Jan 2018,https://myanimelist.net/anime/35608/Chuunibyou_demo_Koi_ga_Shitai_Movie__Take_On_Me
392,Durarara!!,8.13,https://cdn.myanimelist.net/r/50x70/images/anime/10/71772.jpg?s=27b7b93f588dd9e4961c025473210490,TV (24 eps),Jan 2010 - Jun 2010,https://myanimelist.net/anime/6746/Durarara
393,Ginga Eiyuu Densetsu Gaiden,8.13,https://cdn.myanimelist.net/r/50x70/images/anime/9/28463.jpg?s=0a8bfcfd6cdb49d57a7915e4a0cb0aeb,OVA (24 eps),Feb 1998 - Sep 1998,https://myanimelist.net/anime/3371/Ginga_Eiyuu_Densetsu_Gaiden
394,Honzuki no Gekokujou: Shisho ni Naru Tame ni wa Shudan wo Erandeiraremasen 2nd Season,8.13,https://cdn.myanimelist.net/r/50x70/images/anime/1464/107998.jpg?s=5a47dd997fb140953125e23e657d00b9,TV (12 eps),Apr 2020 - Jun 2020,https://myanimelist.net/anime/40815/Honzuki_no_Gekokujou__Shisho_ni_Naru_Tame_ni_wa_Shudan_wo_Erandeiraremasen_2nd_Season
395,Kono Subarashii Sekai ni Shukufuku wo!,8.13,https://cdn.myanimelist.net/r/50x70/images/anime/8/77831.jpg?s=ae299e926b2d7a713c7daa9ab56876a4,TV (10 eps),Jan 2016 - Mar 2016,https://myanimelist.net/anime/30831/Kono_Subarashii_Sekai_ni_Shukufuku_wo
396,One Piece Film: Strong World,8.13,https://cdn.myanimelist.net/r/50x70/images/anime/1192/116784.jpg?s=ab8dc5d03ecadd39b7b9ddff4cfbfb82,Movie (1 eps),Dec 2009 - Dec 2009,https://myanimelist.net/anime/4155/One_Piece_Film__Strong_World
397,One Piece: Episode of Nami - Koukaishi no Namida to Nakama no Kizuna,8.13,https://cdn.myanimelist.net/r/50x70/images/anime/5/41415.jpg?s=a361909199c47e119eae1657912630dc,Special (1 eps),Aug 2012 - Aug 2012,https://myanimelist.net/anime/15323/One_Piece__Episode_of_Nami_-_Koukaishi_no_Namida_to_Nakama_no_Kizuna
398,Quanzhi Gaoshou Zhi Dianfeng Rongyao,8.13,https://cdn.myanimelist.net/r/50x70/images/anime/1960/102480.jpg?s=7b71154441af6ffc1154774e47e2c966,Movie (1 eps),Aug 2019 - Aug 2019,https://myanimelist.net/anime/40080/Quanzhi_Gaoshou_Zhi_Dianfeng_Rongyao
399,Tensei shitara Slime Datta Ken,8.13,https://cdn.myanimelist.net/r/50x70/images/anime/1694/93337.jpg?s=c961d2c4b3cbb600d58e1bac55b4d854,TV (24 eps),Oct 2018 - Mar 2019,https://myanimelist.net/anime/37430/Tensei_shitara_Slime_Datta_Ken
400,Yuukoku no Moriarty,8.13,https://cdn.myanimelist.net/r/50x70/images/anime/1464/108330.jpg?s=9d28b984858d7d5e002ead9cb4e7cb6f,TV (11 eps),Oct 2020 - Dec 2020,https://myanimelist.net/anime/40911/Yuukoku_no_Moriarty
401,Mobile Suit Gundam 00,8.12,https://cdn.myanimelist.net/r/50x70/images/anime/3/13200.jpg?s=1db4dd598636f98c0476ae5875ac980a,TV (25 eps),Oct 2007 - Mar 2008,https://myanimelist.net/anime/2581/Mobile_Suit_Gundam_00
402,Mobile Suit Gundam Unicorn,8.12,https://cdn.myanimelist.net/r/50x70/images/anime/12/50459.jpg?s=90f34f0ef3cf2cd2df7b6e820b58a7b6,OVA (7 eps),Mar 2010 - Jun 2014,https://myanimelist.net/anime/6336/Mobile_Suit_Gundam_Unicorn
403,No Game No Life,8.12,https://cdn.myanimelist.net/r/50x70/images/anime/1074/111944.jpg?s=3d63ffec8cd2a7f1e00e8dc15ef534f5,TV (12 eps),Apr 2014 - Jun 2014,https://myanimelist.net/anime/19815/No_Game_No_Life
404,Princess Tutu,8.12,https://cdn.myanimelist.net/r/50x70/images/anime/1145/93646.jpg?s=dfae25f7c84a94ddf46bb7641677b862,TV (38 eps),Aug 2002 - May 2003,https://myanimelist.net/anime/721/Princess_Tutu
405,Sakura-sou no Pet na Kanojo,8.12,https://cdn.myanimelist.net/r/50x70/images/anime/4/43643.jpg?s=1e1470c34dd4b9a6fa6d0f3954ad12cc,TV (24 eps),Oct 2012 - Mar 2013,https://myanimelist.net/anime/13759/Sakura-sou_no_Pet_na_Kanojo
406,Shokugeki no Souma: Ni no Sara,8.12,https://cdn.myanimelist.net/r/50x70/images/anime/8/79353.jpg?s=ecf6e413d5accb34dea5624eac3eab2e,TV (13 eps),Jul 2016 - Sep 2016,https://myanimelist.net/anime/32282/Shokugeki_no_Souma__Ni_no_Sara
407,Toradora!,8.12,https://cdn.myanimelist.net/r/50x70/images/anime/13/22128.jpg?s=08c2b1b4a465fc43cbe15aae4a425b78,TV (25 eps),Oct 2008 - Mar 2009,https://myanimelist.net/anime/4224/Toradora
408,Detective Conan Movie 05: Countdown to Heaven,8.12,https://cdn.myanimelist.net/r/50x70/images/anime/1144/92654.jpg?s=f8bfd5e6d2c4f8ee825de19c3121ba8d,Movie (1 eps),Apr 2001 - Apr 2001,https://myanimelist.net/anime/1364/Detective_Conan_Movie_05__Countdown_to_Heaven
409,Detective Conan Movie 14: The Lost Ship in the Sky,8.12,https://cdn.myanimelist.net/r/50x70/images/anime/7/22312.jpg?s=b0b1fda5113aad5df7faee63496e8441,Movie (1 eps),Apr 2010 - Apr 2010,https://myanimelist.net/anime/6467/Detective_Conan_Movie_14__The_Lost_Ship_in_the_Sky
410,Detroit Metal City,8.12,https://cdn.myanimelist.net/r/50x70/images/anime/3/9853.jpg?s=01409a7f61f078eb0661eced9e766389,OVA (12 eps),Aug 2008 - Oct 2008,https://myanimelist.net/anime/3702/Detroit_Metal_City
411,Douluo Dalu: Jingying Sai,8.12,https://cdn.myanimelist.net/r/50x70/images/anime/1538/93566.jpg?s=7f44aea254dab48cb7688496c567112a,ONA (52 eps),Dec 2018 - Nov 2019,https://myanimelist.net/anime/37822/Douluo_Dalu__Jingying_Sai
412,Dragon Ball Super: Broly,8.12,https://cdn.myanimelist.net/r/50x70/images/anime/1575/93498.jpg?s=9021e65008ae931d3fd7bc33d5374dd8,Movie (1 eps),Dec 2018 - Dec 2018,https://myanimelist.net/anime/36946/Dragon_Ball_Super__Broly
413,Fullmetal Alchemist,8.12,https://cdn.myanimelist.net/r/50x70/images/anime/10/75815.jpg?s=095ef966da07a873a75e38378080a466,TV (51 eps),Oct 2003 - Oct 2004,https://myanimelist.net/anime/121/Fullmetal_Alchemist
414,Koukaku Kidoutai: Stand Alone Complex - Solid State Society,8.12,https://cdn.myanimelist.net/r/50x70/images/anime/4/29816.jpg?s=fa171addfee4a69ef254136867ca9dae,Special (1 eps),Sep 2006 - Sep 2006,https://myanimelist.net/anime/1566/Koukaku_Kidoutai__Stand_Alone_Complex_-_Solid_State_Society
415,Kuragehime,8.12,https://cdn.myanimelist.net/r/50x70/images/anime/3/24865.jpg?s=66f2021556935163bf73be9500601710,TV (11 eps),Oct 2010 - Dec 2010,https://myanimelist.net/anime/8129/Kuragehime
416,Mahoutsukai no Yome: Hoshi Matsu Hito,8.12,https://cdn.myanimelist.net/r/50x70/images/anime/4/80587.jpg?s=faceb9afe9d4bd52006324590ed0e7aa,OVA (3 eps),Sep 2016 - Sep 2017,https://myanimelist.net/anime/32902/Mahoutsukai_no_Yome__Hoshi_Matsu_Hito
417,Baccano! Specials,8.11,https://cdn.myanimelist.net/r/50x70/images/anime/7/9129.jpg?s=c128e52d5c2c908fc47ed0b3310ac0d4,Special (3 eps),Feb 2008 - May 2008,https://myanimelist.net/anime/3901/Baccano_Specials
418,Boku no Hero Academia 3rd Season,8.11,https://cdn.myanimelist.net/r/50x70/images/anime/1319/92084.jpg?s=35232941f9c872fd1f5af37fa389452b,TV (25 eps),Apr 2018 - Sep 2018,https://myanimelist.net/anime/36456/Boku_no_Hero_Academia_3rd_Season
419,Diamond no Ace,8.11,https://cdn.myanimelist.net/r/50x70/images/anime/5/54235.jpg?s=6274728d6d1b274365c964ff74619d21,TV (75 eps),Oct 2013 - Mar 2015,https://myanimelist.net/anime/18689/Diamond_no_Ace
420,Douluo Dalu: Hao Tian Yang Wei,8.11,https://cdn.myanimelist.net/r/50x70/images/anime/1124/108561.jpg?s=f143525a1e8c362c67ace3fc285ab0cd,ONA (13 eps),Nov 2019 - Feb 2020,https://myanimelist.net/anime/42496/Douluo_Dalu__Hao_Tian_Yang_Wei
421,Gintama': Futon ni Haitte kara Buki Nokoshi ni Kizuite Neru ni Nerenai Toki mo Aru,8.11,https://cdn.myanimelist.net/r/50x70/images/anime/1327/110925.jpg?s=2bcd76184f2ee8df08106d310efa7ffc,Special (1 eps),Apr 2015 - Apr 2015,https://myanimelist.net/anime/25313/Gintama__Futon_ni_Haitte_kara_Buki_Nokoshi_ni_Kizuite_Neru_ni_Nerenai_Toki_mo_Aru
422,Gintama°: Umai-mono wa Atomawashi ni Suru to Yokodorisareru kara Yappari Saki ni Kue,8.11,https://cdn.myanimelist.net/r/50x70/images/anime/1720/110926.jpg?s=2fbd1a9fbccf669f7772b01b0473ff21,Special (1 eps),Nov 2015 - Nov 2015,https://myanimelist.net/anime/32122/Gintama°__Umai-mono_wa_Atomawashi_ni_Suru_to_Yokodorisareru_kara_Yappari_Saki_ni_Kue
423,Kanata no Astra,8.11,https://cdn.myanimelist.net/r/50x70/images/anime/1784/106428.jpg?s=370c847e8cc007628e3353624dca2375,TV (12 eps),Jul 2019 - Sep 2019,https://myanimelist.net/anime/39198/Kanata_no_Astra
424,Saiki Kusuo no Ψ-nan: Ψ-shidou-hen,8.11,https://cdn.myanimelist.net/r/50x70/images/anime/1993/119022.jpg?s=0bc69e253065ac87889fb37df11a7ffd,ONA (6 eps),Dec 2019 - Dec 2019,https://myanimelist.net/anime/40542/Saiki_Kusuo_no_Ψ-nan__Ψ-shidou-hen
425,Tsubasa: Shunraiki,8.11,https://cdn.myanimelist.net/r/50x70/images/anime/9/33841.jpg?s=e118efb007a6b2d3cfbfa6fef7b7788a,OVA (2 eps),Mar 2009 - May 2009,https://myanimelist.net/anime/4938/Tsubasa__Shunraiki
426,Tsukimonogatari,8.11,https://cdn.myanimelist.net/r/50x70/images/anime/6/68259.jpg?s=208d235c693b6f00c60491114cccf693,TV (4 eps),Dec 2014 - Dec 2014,https://myanimelist.net/anime/28025/Tsukimonogatari
427,Uchouten Kazoku 2,8.11,https://cdn.myanimelist.net/r/50x70/images/anime/8/85354.jpg?s=8ef8ef10c9ec6fea3c4dd693a092e1b8,TV (12 eps),Apr 2017 - Jun 2017,https://myanimelist.net/anime/34076/Uchouten_Kazoku_2
428,Zankyou no Terror,8.11,https://cdn.myanimelist.net/r/50x70/images/anime/1417/117422.jpg?s=c9091db422447a15f6cd0ea7f94d6a79,TV (11 eps),Jul 2014 - Sep 2014,https://myanimelist.net/anime/23283/Zankyou_no_Terror
429,Mobile Suit Gundam: The Origin - Advent of the Red Comet,8.10,https://cdn.myanimelist.net/r/50x70/images/anime/1897/100015.jpg?s=16b51f847e166cc88b6c75bbcc18fe45,TV (13 eps),Apr 2019 - Aug 2019,https://myanimelist.net/anime/39592/Mobile_Suit_Gundam__The_Origin_-_Advent_of_the_Red_Comet
430,Natsume Yuujinchou: Ishi Okoshi to Ayashiki Raihousha,8.10,https://cdn.myanimelist.net/r/50x70/images/anime/1992/111560.jpg?s=d128b6a08b242a8f7ceb4ebd98e9726e,Movie (1 eps),Jan 2021 - Jan 2021,https://myanimelist.net/anime/42894/Natsume_Yuujinchou__Ishi_Okoshi_to_Ayashiki_Raihousha
431,Tamayura: Sotsugyou Shashin Part 4 - Ashita,8.10,https://cdn.myanimelist.net/r/50x70/images/anime/7/78572.jpg?s=bde5834ac4db3d341d8455e046dcedb7,Movie (1 eps),Apr 2016 - Apr 2016,https://myanimelist.net/anime/29831/Tamayura__Sotsugyou_Shashin_Part_4_-_Ashita
432,Tsuki ga Kirei,8.10,https://cdn.myanimelist.net/r/50x70/images/anime/2/85592.jpg?s=2779f485c4943624755d02baad87cf51,TV (12 eps),Apr 2017 - Jun 2017,https://myanimelist.net/anime/34822/Tsuki_ga_Kirei
433,Ansatsu Kyoushitsu,8.10,https://cdn.myanimelist.net/r/50x70/images/anime/5/75639.jpg?s=f30fb4e81d2e9054f27fa76ee1e84a2d,TV (22 eps),Jan 2015 - Jun 2015,https://myanimelist.net/anime/24833/Ansatsu_Kyoushitsu
434,Black Clover,8.10,https://cdn.myanimelist.net/r/50x70/images/anime/2/88336.jpg?s=91adfb36d2c14c84ca2bd10489cdaad8,TV (170 eps),Oct 2017 - Mar 2021,https://myanimelist.net/anime/34572/Black_Clover
435,Ginga Eiyuu Densetsu: Arata Naru Tatakai no Overture,8.10,https://cdn.myanimelist.net/r/50x70/images/anime/8/22498.jpg?s=29602bf3ad95459340570b5ed9270346,Movie (1 eps),Dec 1993 - Dec 1993,https://myanimelist.net/anime/3016/Ginga_Eiyuu_Densetsu__Arata_Naru_Tatakai_no_Overture
436,Ginga Eiyuu Densetsu: Die Neue These - Seiran 2,8.10,https://cdn.myanimelist.net/r/50x70/images/anime/1215/103351.jpg?s=fb4a5cd2dbf793de406598bb3ed17756,Movie (4 eps),Oct 2019 - Oct 2019,https://myanimelist.net/anime/36370/Ginga_Eiyuu_Densetsu__Die_Neue_These_-_Seiran_2
437,Haikyuu!! Movie 3: Sainou to Sense,8.10,https://cdn.myanimelist.net/r/50x70/images/anime/3/86069.jpg?s=6ca86e7eb619fc7ede123b1b61679b29,Movie (1 eps),Sep 2017 - Sep 2017,https://myanimelist.net/anime/35110/Haikyuu_Movie_3__Sainou_to_Sense
438,Hyouka,8.10,https://cdn.myanimelist.net/r/50x70/images/anime/13/50521.jpg?s=2b2e746fe9435f3a6eced51fef806b70,TV (22 eps),Apr 2012 - Sep 2012,https://myanimelist.net/anime/12189/Hyouka
439,JoJo no Kimyou na Bouken Part 3: Stardust Crusaders,8.10,https://cdn.myanimelist.net/r/50x70/images/anime/11/55267.jpg?s=2f7e8904e3cf667913832fd2ab27c044,TV (24 eps),Apr 2014 - Sep 2014,https://myanimelist.net/anime/20899/JoJo_no_Kimyou_na_Bouken_Part_3__Stardust_Crusaders
440,Kaze Tachinu,8.10,https://cdn.myanimelist.net/r/50x70/images/anime/8/52353.jpg?s=acc307bca75ccf8408f0112a4a904175,Movie (1 eps),Jul 2013 - Jul 2013,https://myanimelist.net/anime/16662/Kaze_Tachinu
441,Komi-san wa  Comyushou desu.,8.10,https://cdn.myanimelist.net/r/50x70/images/anime/1899/117237.jpg?s=0973a9cceca514f0bfe5a8d1c68feafc,TV (12 eps),Oct 2021 - Dec 2021,https://myanimelist.net/anime/48926/Komi-san_wa_Comyushou_desu
442,Kuroko no Basket: Saikou no Present Desu,8.10,https://cdn.myanimelist.net/r/50x70/images/anime/13/77323.jpg?s=93d870d7413562da058446680a5bc3b8,Special (1 eps),Dec 2015 - Dec 2015,https://myanimelist.net/anime/31051/Kuroko_no_Basket__Saikou_no_Present_Desu
443,Akatsuki no Yona OVA,8.09,https://cdn.myanimelist.net/r/50x70/images/anime/8/75974.jpg?s=ed578f7f922dede0e8d6ae99d24b3a92,OVA (3 eps),Sep 2015 - Dec 2016,https://myanimelist.net/anime/30370/Akatsuki_no_Yona_OVA
444,Angel Beats!,8.09,https://cdn.myanimelist.net/r/50x70/images/anime/1244/111115.jpg?s=14607c2ea405539df501e29595daa582,TV (13 eps),Apr 2010 - Jun 2010,https://myanimelist.net/anime/6547/Angel_Beats
445,Douluo Dalu: Shan Yu Yu Lai,8.09,https://cdn.myanimelist.net/r/50x70/images/anime/1888/119807.jpg?s=e10545a941da1fede6054031962cc432,ONA (13 eps),May 2021 - Aug 2021,https://myanimelist.net/anime/49063/Douluo_Dalu__Shan_Yu_Yu_Lai
446,Fate/Grand Order: Shuukyoku Tokuiten - Kani Jikan Shinden Solomon,8.09,https://cdn.myanimelist.net/r/50x70/images/anime/1507/114957.jpg?s=72bb72a7ec520637d29d10a294004572,Movie (1 eps),Jul 2021 - Jul 2021,https://myanimelist.net/anime/41497/Fate_Grand_Order__Shuukyoku_Tokuiten_-_Kani_Jikan_Shinden_Solomon
447,Gin no Saji,8.09,https://cdn.myanimelist.net/r/50x70/images/anime/6/49237.jpg?s=cbac73007c6ff9a2af5178b7df462bb3,TV (11 eps),Jul 2013 - Sep 2013,https://myanimelist.net/anime/16918/Gin_no_Saji
